customer_id,name,email,country,age,signup_date,marketing_opt_in,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,customer_segment,avg_order_value
235,Stephen Howell,annalowery@example.com,DE,62,2022-11-08,False,1903.0,1.0,135.36,1.0,1.0,2.0,112,At-risk customers,135.36
236,Patrick Peterson,petersendavid@example.com,US,73,2025-06-28,False,227.0,3.0,677.15,4.0,4.0,5.0,445,High-value loyal customers,225.71666666666667
237,Kelly Kelly,mwilliams@example.com,US,72,2024-08-29,False,199.0,4.0,693.97,5.0,5.0,5.0,555,High-value loyal customers,173.4925
238,Joshua Pratt,johnsonrenee@example.org,DE,58,2024-01-21,False,751.0,2.0,284.27,3.0,2.0,4.0,324,High-value loyal customers,142.135
239,Corey Griffin,bwilson@example.com,FR,45,2025-10-08,False,261.0,2.0,787.76,4.0,2.0,5.0,425,New buyers,393.88
240,Robert Lopez,morgan62@example.net,SE,60,2021-05-01,False,351.0,2.0,49.32,4.0,2.0,1.0,421,New buyers,24.66
241,Kimberly Norris,stacy00@example.com,JP,27,2020-01-13,False,551.0,1.0,41.65,3.0,1.0,1.0,311,High-value loyal customers,41.65
243,Jenna Alvarez,heatherwest@example.org,IN,39,2024-11-10,False,1723.0,1.0,233.7,1.0,1.0,3.0,113,At-risk customers,233.7
244,Lisa Jones,allison42@example.net,SE,43,2021-04-30,False,346.0,1.0,45.56,4.0,1.0,1.0,411,New buyers,45.56
246,Emily Rogers,bcook@example.org,AU,69,2020-03-24,True,93.0,1.0,228.32,5.0,1.0,3.0,513,New buyers,228.32
247,William Williams,jessicathomas@example.com,GB,51,2024-03-20,False,1378.0,1.0,51.9,1.0,1.0,1.0,111,At-risk customers,51.9
248,Jonathan Baker,victoriajohnson@example.net,SE,68,2022-12-22,False,70.0,1.0,96.51,5.0,1.0,2.0,512,New buyers,96.51
250,Douglas Pope,erintorres@example.com,AU,54,2023-04-17,False,212.0,3.0,247.66,5.0,4.0,3.0,543,New buyers,82.55333333333333
251,Katrina Reid,monique65@example.org,US,69,2022-03-20,True,1399.0,1.0,213.07,1.0,1.0,3.0,113,At-risk customers,213.07
253,Brittany Harris DVM,zsullivan@example.net,MX,36,2022-05-06,False,73.0,3.0,1030.41,5.0,4.0,5.0,545,High-value loyal customers,343.47
254,Tanya Willis,kevinparker@example.net,JP,42,2021-05-12,True,405.0,5.0,510.58,4.0,5.0,5.0,455,High-value loyal customers,102.116
255,Mary Church,morsebrandy@example.org,CA,65,2021-08-23,False,295.0,3.0,183.28,4.0,4.0,3.0,443,New buyers,61.09333333333333
256,Elizabeth Gomez,xkelly@example.net,DE,32,2021-04-01,True,1055.0,1.0,172.23,2.0,1.0,3.0,213,At-risk customers,172.23
257,Sean Jones,lflores@example.com,US,64,2022-03-30,False,343.0,4.0,274.03,4.0,5.0,4.0,454,High-value loyal customers,68.5075
258,Kimberly Blake,joel03@example.org,JP,53,2020-11-28,False,2131.0,1.0,69.26,1.0,1.0,1.0,111,At-risk customers,69.26
259,Curtis Morrison,gonzalezjessica@example.org,ZA,27,2020-10-05,True,1828.0,1.0,147.49,1.0,1.0,2.0,112,At-risk customers,147.49
261,Sheri Bowman,lewismark@example.net,FR,58,2023-04-13,False,1580.0,2.0,962.45,1.0,2.0,5.0,125,Price-sensitive users,481.225
262,John Lynch,greg60@example.org,PL,37,2021-07-11,True,3.0,1.0,692.35,5.0,1.0,5.0,515,New buyers,692.35
263,Felicia Snyder,dscott@example.org,US,20,2020-06-22,True,44.0,3.0,50.82,5.0,4.0,1.0,541,Price-sensitive users,16.94
264,Evan Valdez,brian95@example.org,US,47,2025-05-11,True,353.0,4.0,322.40000000000003,4.0,5.0,4.0,454,High-value loyal customers,80.60000000000001
265,Christopher Thomas,howardmichael@example.com,CA,40,2021-07-16,False,257.0,4.0,910.64,4.0,5.0,5.0,455,High-value loyal customers,227.66
266,Leah Peters,jerry94@example.net,DE,72,2021-09-07,True,681.0,4.0,647.9000000000001,3.0,5.0,5.0,355,Price-sensitive users,161.97500000000002
269,Mark Morales,gilescolleen@example.org,US,27,2021-05-29,False,286.0,2.0,114.08,4.0,2.0,2.0,422,New buyers,57.04
270,Jonathan Peters,jonathonobrien@example.net,AE,21,2025-04-29,True,28.0,2.0,321.34000000000003,5.0,2.0,4.0,524,New buyers,160.67000000000002
271,Christopher Rojas,allisonbell@example.net,IN,20,2025-04-17,False,572.0,2.0,86.27,3.0,2.0,2.0,322,High-value loyal customers,43.135
272,William Porter,rachel67@example.org,BR,54,2024-08-27,True,723.0,1.0,90.44,3.0,1.0,2.0,312,High-value loyal customers,90.44
273,Steven Rodriguez,jonesdebbie@example.com,MX,56,2023-09-25,False,593.0,2.0,408.31,3.0,2.0,4.0,324,High-value loyal customers,204.155
275,Courtney King,jenna33@example.com,NL,49,2024-10-08,True,30.0,2.0,169.07,5.0,2.0,3.0,523,New buyers,84.535
276,Peter Day,natasha73@example.net,US,59,2023-04-05,True,370.0,3.0,217.25,4.0,4.0,3.0,443,New buyers,72.41666666666667
277,Karen Peck,stephanie24@example.com,JP,72,2024-05-18,False,585.0,1.0,57.89,3.0,1.0,1.0,311,High-value loyal customers,57.89
278,Aaron Wiggins,evanvega@example.net,IN,30,2023-07-10,False,578.0,2.0,111.18,3.0,2.0,2.0,322,High-value loyal customers,55.59
279,Christy Williams,melissamoss@example.org,FR,48,2025-08-20,False,768.0,2.0,270.7,3.0,2.0,4.0,324,High-value loyal customers,135.35
280,Sharon White,wandaevans@example.org,US,75,2025-03-26,True,160.0,1.0,44.18,5.0,1.0,1.0,511,New buyers,44.18
281,Brittany Durham,rhondahernandez@example.net,SG,31,2022-04-15,False,415.0,2.0,47.91,4.0,2.0,1.0,421,New buyers,23.955
283,Michelle Macias,richardsjames@example.net,AU,53,2022-09-15,True,552.0,2.0,54.84,3.0,2.0,1.0,321,High-value loyal customers,27.42
284,Amanda Wagner,baileyhale@example.net,DE,54,2025-03-12,False,529.0,2.0,554.8000000000001,3.0,2.0,5.0,325,New buyers,277.40000000000003
285,William Stewart,martineztony@example.org,JP,72,2024-02-27,False,743.0,2.0,147.82,3.0,2.0,2.0,322,High-value loyal customers,73.91
286,April Walker,cynthiagardner@example.org,ES,71,2020-09-14,False,614.0,1.0,372.36,3.0,1.0,4.0,314,High-value loyal customers,372.36
288,Denise Thompson,joseph03@example.net,PL,45,2022-07-02,False,296.0,3.0,409.72,4.0,4.0,4.0,444,High-value loyal customers,136.57333333333332
289,Richard Crane,alex07@example.net,US,67,2020-01-14,True,643.0,2.0,959.12,3.0,2.0,5.0,325,Price-sensitive users,479.56
291,Chris Hodges,olara@example.org,FR,64,2023-09-14,False,36.0,2.0,213.03,5.0,2.0,3.0,523,New buyers,106.515
293,Ryan Bowers,sullivanangelica@example.net,ES,64,2020-04-20,True,1438.0,1.0,75.91,1.0,1.0,2.0,112,At-risk customers,75.91
294,Kimberly Stewart,wellsdeborah@example.com,IN,35,2020-07-21,False,1021.0,2.0,1064.59,2.0,2.0,5.0,225,Price-sensitive users,532.295
296,Austin Daugherty,chloe51@example.net,ZA,62,2023-08-18,False,1363.0,1.0,31.72,1.0,1.0,1.0,111,At-risk customers,31.72
297,Mary Bradshaw,jose75@example.net,ES,73,2022-05-12,True,1828.0,2.0,112.72,1.0,2.0,2.0,122,At-risk customers,56.36
298,Laura Kidd,hoallison@example.net,JP,48,2025-10-24,False,222.0,2.0,86.07,5.0,2.0,2.0,522,New buyers,43.035
299,Christopher Diaz,elijahstanley@example.org,AE,27,2020-05-23,False,1644.0,1.0,126.67,1.0,1.0,2.0,112,At-risk customers,126.67
302,Jodi Miller,croberts@example.net,GB,50,2022-02-12,True,222.0,1.0,435.02,5.0,1.0,5.0,515,New buyers,435.02
303,Mark Cross,katherinehernandez@example.net,US,23,2024-01-24,False,306.0,2.0,250.29,4.0,2.0,3.0,423,New buyers,125.145
304,John Keller,alexandra64@example.org,CA,56,2020-04-16,True,1299.0,2.0,230.92,2.0,2.0,3.0,223,At-risk customers,115.46
305,April Green,kristopherstephens@example.com,IN,39,2020-09-07,False,414.0,4.0,348.22,4.0,5.0,4.0,454,High-value loyal customers,87.055
306,Derek Kim,mtrevino@example.org,CA,26,2025-03-06,False,1319.0,1.0,87.06,2.0,1.0,2.0,212,At-risk customers,87.06
307,Ricky Williamson,samantha76@example.com,AU,71,2021-01-08,True,703.0,1.0,78.99,3.0,1.0,2.0,312,High-value loyal customers,78.99
308,Paul Booker,zwong@example.com,US,32,2022-11-10,True,1823.0,2.0,115.01,1.0,2.0,2.0,122,At-risk customers,57.505
309,James Lane,tiffanychristian@example.net,GB,21,2021-11-26,True,415.0,1.0,12.97,4.0,1.0,1.0,411,New buyers,12.97
310,Max Rivera,millersean@example.com,GB,67,2025-03-19,True,1731.0,2.0,171.87,1.0,2.0,3.0,123,At-risk customers,85.935
311,Kathleen Valenzuela,rodriguezanna@example.com,NL,72,2023-04-05,False,1024.0,2.0,246.18,2.0,2.0,3.0,223,At-risk customers,123.09
312,Jessica Cooley,pamelagonzales@example.com,US,48,2021-10-21,False,336.0,2.0,77.04,4.0,2.0,2.0,422,New buyers,38.52
314,Elizabeth Rivera,hcarrillo@example.org,ES,51,2023-12-10,False,197.0,3.0,852.49,5.0,4.0,5.0,545,High-value loyal customers,284.16333333333336
315,Billy Roth,crawfordmelanie@example.org,US,61,2022-03-15,True,414.0,4.0,347.73,4.0,5.0,4.0,454,High-value loyal customers,86.9325
316,Amy Becker,timothy08@example.net,FR,28,2022-09-15,False,331.0,3.0,855.77,4.0,4.0,5.0,445,High-value loyal customers,285.25666666666666
317,Sarah Taylor,omontoya@example.org,ES,35,2024-01-01,False,437.0,3.0,228.84,4.0,4.0,3.0,443,New buyers,76.28
318,Connor Hendrix,vanessahill@example.com,SE,66,2020-11-03,False,495.0,3.0,618.1800000000001,3.0,4.0,5.0,345,New buyers,206.06000000000003
320,Eric Delacruz,qgates@example.com,JP,26,2023-03-25,True,165.0,5.0,426.47,5.0,5.0,4.0,554,High-value loyal customers,85.29400000000001
322,Robert Gonzalez,danielalan@example.org,DE,19,2021-07-07,True,151.0,4.0,330.42,5.0,5.0,4.0,554,High-value loyal customers,82.605
323,Karl Morris,jeffrey74@example.org,US,36,2023-11-24,True,948.0,2.0,78.52000000000001,2.0,2.0,2.0,222,High-value loyal customers,39.260000000000005
324,Rebekah Vargas,usullivan@example.com,SE,61,2023-02-21,False,1604.0,1.0,225.48,1.0,1.0,3.0,113,At-risk customers,225.48
326,Kathleen Smith,tyronecraig@example.net,IN,41,2025-08-27,True,562.0,1.0,168.69,3.0,1.0,3.0,313,High-value loyal customers,168.69
327,Rebecca Ferguson,dustinhardin@example.org,GB,63,2021-08-14,True,210.0,6.0,1008.15,5.0,5.0,5.0,555,High-value loyal customers,168.025
331,Brittany Barr,ana32@example.net,SG,61,2020-11-08,False,1026.0,1.0,48.64,2.0,1.0,1.0,211,At-risk customers,48.64
332,Jenna Johnson,smoore@example.org,US,21,2025-09-05,False,1281.0,1.0,130.03,2.0,1.0,2.0,212,At-risk customers,130.03
333,Melissa Gonzalez,jessicajordan@example.net,SG,38,2020-09-29,False,964.0,2.0,29.0,2.0,2.0,1.0,221,High-value loyal customers,14.5
334,Andrew Bell,wendyayers@example.net,NL,40,2020-01-28,False,126.0,5.0,805.12,5.0,5.0,5.0,555,High-value loyal customers,161.024
335,John Smith,fpreston@example.org,NL,29,2025-01-05,True,1177.0,2.0,203.33,2.0,2.0,3.0,223,At-risk customers,101.665
336,Dr. Kyle Fernandez,harristhomas@example.org,SG,75,2021-09-21,False,13.0,3.0,546.58,5.0,4.0,5.0,545,High-value loyal customers,182.19333333333336
337,Elizabeth Carpenter,coffeymax@example.org,CA,25,2020-11-11,True,1861.0,1.0,586.78,1.0,1.0,5.0,115,At-risk customers,586.78
339,Brian Collier,cummingsspencer@example.net,SG,19,2023-06-12,True,849.0,1.0,162.55,3.0,1.0,3.0,313,High-value loyal customers,162.55
341,Jennifer Horton,wlane@example.org,US,41,2024-05-17,False,540.0,1.0,23.61,3.0,1.0,1.0,311,High-value loyal customers,23.61
342,Matthew Martin,elizabethdavis@example.org,JP,21,2020-03-09,False,1224.0,1.0,29.46,2.0,1.0,1.0,211,At-risk customers,29.46
343,Shelley Castillo,joserodriguez@example.org,NL,42,2025-04-20,True,1005.0,3.0,725.09,2.0,4.0,5.0,245,At-risk customers,241.6966666666667
344,Jon Herrera,nguyenjohn@example.net,SE,40,2023-02-09,False,202.0,3.0,361.03,5.0,4.0,4.0,544,High-value loyal customers,120.34333333333332
345,Katie Richardson,justinpeters@example.org,GB,27,2023-02-23,True,34.0,2.0,620.09,5.0,2.0,5.0,525,New buyers,310.045
346,Molly Nichols,pamelasmith@example.org,US,55,2021-04-16,False,672.0,1.0,17.47,3.0,1.0,1.0,311,High-value loyal customers,17.47
347,Richard Hudson DDS,christopherjackson@example.com,US,50,2021-01-22,False,2046.0,1.0,259.6,1.0,1.0,4.0,114,At-risk customers,259.6
348,Mrs. Lori Rodriguez DDS,millerbeth@example.org,SE,44,2020-10-25,True,1953.0,1.0,143.19,1.0,1.0,2.0,112,At-risk customers,143.19
349,Reginald Palmer,underwoodcharles@example.com,IN,33,2020-02-16,True,1390.0,3.0,418.85,1.0,4.0,4.0,144,At-risk customers,139.61666666666667
350,Mrs. Lisa Holt,matthew79@example.org,JP,18,2022-01-05,True,826.0,2.0,231.42,3.0,2.0,3.0,323,High-value loyal customers,115.71
351,Todd Jenkins,yjohnson@example.org,GB,23,2023-01-15,False,1257.0,1.0,161.63,2.0,1.0,3.0,213,At-risk customers,161.63
352,Jorge Jackson,kayla33@example.org,FR,39,2025-01-03,True,302.0,3.0,290.25,4.0,4.0,4.0,444,High-value loyal customers,96.75
353,Michelle Jones,moodytimothy@example.com,CA,60,2020-05-09,False,501.0,2.0,423.38,3.0,2.0,4.0,324,High-value loyal customers,211.69
354,Erin Jones,gonzalezcolleen@example.com,ES,50,2020-06-01,True,647.0,4.0,334.27,3.0,5.0,4.0,354,New buyers,83.5675
356,Michael Turner,mcgeemarissa@example.net,US,39,2022-03-18,False,1470.0,1.0,97.89,1.0,1.0,2.0,112,At-risk customers,97.89
357,Jessica Bryan,julie98@example.net,AU,45,2022-11-18,False,1780.0,1.0,179.55,1.0,1.0,3.0,113,At-risk customers,179.55
358,Audrey Schmitt,karen33@example.org,NL,46,2020-08-18,True,1865.0,1.0,231.1,1.0,1.0,3.0,113,At-risk customers,231.1
359,Kristina Rich,myerskristen@example.net,US,45,2021-04-25,True,326.0,3.0,260.20000000000005,4.0,4.0,4.0,444,High-value loyal customers,86.73333333333335
360,Teresa Petersen,ovaughan@example.net,IN,45,2020-11-25,False,413.0,1.0,57.01,4.0,1.0,1.0,411,New buyers,57.01
361,Rebecca Alvarado,amcguire@example.com,US,25,2024-12-28,False,1952.0,2.0,225.15,1.0,2.0,3.0,123,At-risk customers,112.575
362,Alan Rodriguez PhD,tjenkins@example.com,AE,70,2025-07-06,False,351.0,4.0,696.85,4.0,5.0,5.0,455,High-value loyal customers,174.2125
363,Joshua Miller,nrichard@example.org,GB,20,2020-06-30,True,519.0,1.0,65.85,3.0,1.0,1.0,311,High-value loyal customers,65.85
364,Brandon Nelson,irussell@example.org,NL,65,2020-11-14,False,1599.0,1.0,242.78,1.0,1.0,3.0,113,At-risk customers,242.78
365,Michael Williams,petercook@example.org,FR,32,2024-05-05,False,672.0,1.0,183.55,3.0,1.0,3.0,313,High-value loyal customers,183.55
366,Danny Wu,uparker@example.net,GB,47,2023-09-08,True,43.0,1.0,187.57,5.0,1.0,3.0,513,New buyers,187.57
369,Kayla Bennett,elizabeth18@example.net,SG,39,2022-06-12,True,866.0,3.0,510.79,2.0,4.0,5.0,245,At-risk customers,170.26333333333332
370,Derek Phillips,donna68@example.net,IN,32,2025-08-16,True,1282.0,2.0,434.9,2.0,2.0,5.0,225,At-risk customers,217.45
371,Matthew Snyder,brownmary@example.net,IN,45,2023-07-18,True,832.0,1.0,117.47,3.0,1.0,2.0,312,High-value loyal customers,117.47
372,James Collins,jessicabrady@example.org,US,52,2020-09-20,True,1194.0,3.0,2978.28,2.0,4.0,5.0,245,At-risk customers,992.76
373,Karen Smith,drew99@example.net,JP,24,2022-03-28,True,252.0,1.0,104.84,4.0,1.0,2.0,412,New buyers,104.84
375,Joshua Russell,ballarderica@example.com,SE,46,2024-03-19,True,139.0,2.0,205.59,5.0,2.0,3.0,523,New buyers,102.795
376,William Ward DVM,evan97@example.org,BR,48,2025-01-04,True,1.0,2.0,260.42,5.0,2.0,4.0,524,New buyers,130.21
377,Hannah Taylor,martinjoanna@example.org,ES,26,2020-07-27,False,816.0,1.0,251.58,3.0,1.0,3.0,313,High-value loyal customers,251.58
379,Eric Acevedo,christinereilly@example.com,BR,68,2020-05-20,False,2065.0,1.0,50.05,1.0,1.0,1.0,111,At-risk customers,50.05
381,Timothy Dean,xwalsh@example.com,JP,35,2024-12-16,True,1971.0,2.0,220.97,1.0,2.0,3.0,123,At-risk customers,110.485
382,Douglas Nichols,rgoodwin@example.com,FR,70,2023-02-13,True,431.0,2.0,853.3299999999999,4.0,2.0,5.0,425,New buyers,426.665
385,Sheri Davis,tflowers@example.org,IN,34,2021-04-27,False,1363.0,3.0,270.92,1.0,4.0,4.0,144,At-risk customers,90.30666666666669
386,Carol Thompson,hamptonralph@example.net,BR,23,2020-12-23,False,524.0,1.0,43.79,3.0,1.0,1.0,311,High-value loyal customers,43.79
387,Jennifer Porter,michael22@example.net,US,73,2020-01-12,True,108.0,2.0,223.79,5.0,2.0,3.0,523,New buyers,111.895
389,Aaron Berry,beckypowell@example.net,MX,55,2024-10-02,True,424.0,3.0,257.78000000000003,4.0,4.0,4.0,444,High-value loyal customers,85.92666666666668
390,Rachel Frazier,edwardpowers@example.org,BR,71,2025-06-24,False,1507.0,1.0,120.95,1.0,1.0,2.0,112,At-risk customers,120.95
392,Michele Salazar,jennifer99@example.net,US,40,2022-11-14,True,659.0,2.0,258.56,3.0,2.0,4.0,324,High-value loyal customers,129.28
393,Daniel Walker,wardashley@example.org,SG,57,2024-12-31,True,841.0,3.0,679.75,3.0,4.0,5.0,345,Price-sensitive users,226.58333333333331
394,Michael Jones,jeffery72@example.com,US,19,2024-04-11,True,1629.0,1.0,158.16,1.0,1.0,3.0,113,At-risk customers,158.16
395,Anthony Griffin,williamsmaria@example.org,PL,20,2025-08-25,True,351.0,5.0,1273.15,4.0,5.0,5.0,455,High-value loyal customers,254.63
396,Mr. Timothy Oconnell,jefferyleon@example.org,US,58,2022-05-06,False,1695.0,1.0,5.93,1.0,1.0,1.0,111,At-risk customers,5.93
397,William Ray,walkergilbert@example.net,NL,33,2023-03-11,False,401.0,2.0,73.53,4.0,2.0,1.0,421,New buyers,36.765
398,James Blevins,jenny91@example.com,SE,52,2024-05-06,True,402.0,3.0,602.46,4.0,4.0,5.0,445,High-value loyal customers,200.82
399,Troy Ortiz,brocksusan@example.com,BR,20,2023-06-03,False,945.0,2.0,614.89,2.0,2.0,5.0,225,New buyers,307.445
400,Darlene May,ryancosta@example.net,DE,61,2024-02-08,True,508.0,1.0,80.65,3.0,1.0,2.0,312,High-value loyal customers,80.65
401,Cheryl Gilbert,powelljustin@example.org,MX,63,2023-11-05,True,181.0,2.0,39.1,5.0,2.0,1.0,521,New buyers,19.55
402,Steven Smith,kristypaul@example.com,US,41,2023-01-21,False,330.0,3.0,1015.68,4.0,4.0,5.0,445,High-value loyal customers,338.56
403,Perry Massey,julie09@example.net,BR,68,2021-10-06,True,112.0,2.0,122.44,5.0,2.0,2.0,522,New buyers,61.22
405,Henry Garcia,heatherfisher@example.org,SE,39,2022-04-27,True,349.0,1.0,75.36,4.0,1.0,2.0,412,New buyers,75.36
406,Jordan Garcia,hodgemichael@example.com,FR,56,2020-04-10,True,1354.0,1.0,234.11,1.0,1.0,3.0,113,At-risk customers,234.11
407,Mr. George Flores,melissarice@example.com,MX,37,2025-09-13,False,1633.0,2.0,263.66,1.0,2.0,4.0,124,At-risk customers,131.82999999999998
408,Christine King,pinedajames@example.com,DE,48,2021-12-13,True,1803.0,1.0,107.6,1.0,1.0,2.0,112,At-risk customers,107.6
410,Brian Luna,ndeleon@example.net,US,26,2024-02-22,False,1405.0,1.0,168.95,1.0,1.0,3.0,113,At-risk customers,168.95
412,Dan Gomez,garcianatalie@example.org,DE,59,2021-04-27,True,271.0,1.0,201.76,4.0,1.0,3.0,413,New buyers,201.76
413,Kenneth Knapp,kgill@example.net,DE,21,2021-05-05,False,770.0,1.0,133.44,3.0,1.0,2.0,312,High-value loyal customers,133.44
414,Shannon Jackson,jenniferharrison@example.com,DE,72,2022-02-01,True,995.0,2.0,450.04,2.0,2.0,5.0,225,High-value loyal customers,225.02
415,Bailey Jimenez,pbrown@example.org,FR,30,2020-06-16,True,821.0,5.0,661.19,3.0,5.0,5.0,355,Price-sensitive users,132.238
416,Keith Mcgee,cynthiaharmon@example.org,NL,25,2023-03-09,False,74.0,2.0,225.0,5.0,2.0,3.0,523,New buyers,112.5
417,Terry Gonzalez,johnsonbrandon@example.org,NL,56,2023-09-27,False,12.0,2.0,183.79,5.0,2.0,3.0,523,New buyers,91.895
419,Christian Smith,malonenicole@example.org,AE,25,2020-02-04,False,1052.0,3.0,375.33,2.0,4.0,4.0,244,At-risk customers,125.11
420,Robert Martin,daniel60@example.org,US,20,2022-10-31,False,116.0,3.0,414.11,5.0,4.0,4.0,544,High-value loyal customers,138.03666666666666
421,Kristi Underwood,mccarthydoris@example.net,CA,55,2021-08-08,False,1122.0,1.0,42.13,2.0,1.0,1.0,211,At-risk customers,42.13
422,James Smith,andrewgallegos@example.com,GB,24,2025-03-13,True,213.0,1.0,122.43,5.0,1.0,2.0,512,New buyers,122.43
423,Michael Moss,nlucero@example.org,GB,55,2022-01-17,False,1167.0,2.0,165.3,2.0,2.0,3.0,223,At-risk customers,82.65
424,Heather Davis,melissacharles@example.org,US,54,2022-09-27,True,283.0,1.0,17.34,4.0,1.0,1.0,411,New buyers,17.34
425,Donald Parker,dylan99@example.com,MX,23,2025-06-25,True,1077.0,3.0,105.2,2.0,4.0,2.0,242,At-risk customers,35.06666666666667
426,Adriana Jones,vegakatrina@example.org,GB,46,2021-01-15,True,18.0,2.0,305.43,5.0,2.0,4.0,524,New buyers,152.715
428,Sara Moran,santiagoderek@example.com,DE,43,2020-12-26,True,585.0,1.0,25.71,3.0,1.0,1.0,311,High-value loyal customers,25.71
429,Amy Montgomery,scott24@example.com,GB,55,2023-08-05,True,115.0,1.0,28.59,5.0,1.0,1.0,511,New buyers,28.59
430,Alyssa Reyes,scottpollard@example.net,US,68,2025-05-22,False,630.0,3.0,568.5300000000001,3.0,4.0,5.0,345,New buyers,189.51
431,Kara Dean,joshua30@example.com,GB,67,2022-08-01,False,151.0,2.0,271.08000000000004,5.0,2.0,4.0,524,New buyers,135.54000000000002
432,Gina Stephens,samantha50@example.org,SG,21,2023-12-24,False,60.0,4.0,514.5699999999999,5.0,5.0,5.0,555,High-value loyal customers,128.64249999999998
433,Rebecca Patel,johnsonmelissa@example.com,CA,57,2023-12-06,True,3.0,3.0,398.26,5.0,4.0,4.0,544,High-value loyal customers,132.75333333333333
434,Holly Medina,hmartin@example.org,BR,53,2025-02-04,False,22.0,1.0,207.64,5.0,1.0,3.0,513,New buyers,207.64
435,Kimberly Hurley,hvelazquez@example.net,BR,24,2021-05-11,False,341.0,1.0,52.87,4.0,1.0,1.0,411,New buyers,52.87
436,Lynn Holland,karlknox@example.org,JP,74,2023-09-30,True,161.0,3.0,431.43,5.0,4.0,5.0,545,High-value loyal customers,143.80999999999997
438,Nichole Mullins,matthewyu@example.org,MX,29,2020-10-17,True,463.0,1.0,37.17,4.0,1.0,1.0,411,New buyers,37.17
439,Christine Green,dianaharper@example.net,FR,47,2023-09-06,True,179.0,4.0,207.1,5.0,5.0,3.0,553,New buyers,51.775000000000006
441,Johnny Montes,samantha72@example.org,NL,25,2024-05-05,True,1959.0,1.0,813.98,1.0,1.0,5.0,115,At-risk customers,813.98
442,James Horton,seanchandler@example.org,CA,74,2024-08-08,True,1680.0,1.0,43.85,1.0,1.0,1.0,111,At-risk customers,43.85
443,Julia Morris,anthonypoole@example.org,AU,53,2022-11-08,False,1998.0,1.0,10.11,1.0,1.0,1.0,111,At-risk customers,10.11
